0,1,27,21.905,-4.2969,14.16,-10.547,10.84,2.6367
0,1,27,21.91,-1.2695,15.234,-9.9609,8.3008,1.3672
0,1,27,21.915,-0.78125,15.918,-8.4961,7.4219,1.3672
0,1,27,21.92,-1.9531,13.477,-10.938,5.7617,0.097656
0,1,27,21.925,-2.3438,11.133,-11.816,6.9336,0.097656
0,1,27,21.93,-3.5156,8.3008,-16.113,4.0039,-1.9531
0,1,27,21.935,-2.9297,9.5703,-15.625,3.9062,-0.48828
0,1,27,21.94,-1.6653e-14,12.988,-12.695,5.6641,3.3203
0,1,27,21.945,0.87891,11.816,-14.648,6.7383,3.6133
0,1,27,21.95,1.7578,15.332,-13.574,8.2031,6.8359
0,1,27,21.955,0.48828,14.453,-14.062,6.4453,5.4687
0,1,27,21.96,-1.3672,13.281,-16.699,4.6875,5.2734
0,1,27,21.965,-2.1484,12.891,-14.941,5.957,6.9336
0,1,27,21.97,-2.5391,11.133,-14.062,7.3242,9.9609
0,1,27,21.975,-3.0273,7.6172,-12.793,9.4727,12.598
0,1,27,21.98,-2.2461,6.1523,-14.355,8.6914,12.207
0,1,27,21.985,-1.1719,6.7383,-13.77,8.8867,13.77
0,1,27,21.99,0.097656,7.7148,-13.77,7.3242,14.453
0,1,27,21.995,-0.19531,4.7852,-13.965,3.2227,11.816
0,1,27,22,0.78125,5.5664,-12.402,0.97656,13.77
0,1,27,22.005,1.9531,4.7852,-11.23,-0.097656,17.09
0,1,27,22.01,-1.6653e-14,4.2969,-11.23,0.97656,17.969
0,1,27,22.015,0.78125,4.7852,-12.012,6.3477,20.117
0,1,27,22.02,0.29297,4.1016,-13.184,8.1055,17.383
0,1,27,22.025,-1.2695,3.3203,-12.012,11.719,18.359
0,1,27,22.03,-1.8555,6.1523,-14.062,13.574,17.48
0,1,27,22.035,-1.2695,14.941,-12.109,16.992,19.238
0,1,27,22.04,0.78125,25,-8.9844,19.922,21.094
0,1,27,22.045,3.125,30.957,-5.957,23.633,18.945
0,1,27,22.05,2.3437,29.883,-4.5898,19.238,14.746
0,1,27,22.055,2.5391,25.879,-2.6367,15.43,13.184
0,1,27,22.06,1.4648,16.992,-4.5898,10.449,10.645
0,1,27,22.065,0.19531,11.035,-4.0039,6.9336,11.23
0,1,27,22.07,-1.0742,6.25,-4.0039,4.7852,14.453
0,1,27,22.075,-4.5898,3.6133,-2.5391,5.2734,18.066
0,1,27,22.08,-6.4453,3.0273,-3.6133,4.8828,21.191
0,1,27,22.085,-8.3008,2.6367,-3.418,1.6602,22.168
0,1,27,22.09,-6.25,5.1758,-4.0039,3.7109,23.438
0,1,27,22.095,-5.2734,7.6172,-3.0273,7.5195,26.562
0,1,27,22.1,-7.2266,12.207,-0.97656,12.402,27.93
0,1,27,22.105,-7.1289,17.285,2.4414,17.09,30.762
0,1,27,22.11,-6.9336,21.094,5.7617,20.312,32.227
0,1,27,22.115,-7.3242,21.973,6.25,22.168,30.469
0,1,27,22.12,-6.3477,18.848,4.5898,21.973,27.148
0,1,27,22.125,-6.0547,18.066,3.8086,21.875,25.488
0,1,27,22.13,-6.6406,16.504,3.0273,21.191,23.047
0,1,27,22.135,-5.957,13.77,-1.6653e-14,16.309,19.141
0,1,27,22.14,-4.0039,9.375,-1.3672,12.402,16.504
0,1,27,22.145,-4.3945,4.2969,-6.4453,4.8828,9.8633
0,1,27,22.15,-3.9063,1.4648,-8.3984,1.9531,3.8086
0,1,27,22.155,-4.4922,1.7578,-8.9844,3.9062,0.39062
0,1,27,22.16,-4.1992,2.832,-7.0313,9.2773,-0.19531
0,1,27,22.165,-2.7344,7.7148,-6.0547,14.16,0.68359
0,1,27,22.17,-3.3203,10.352,-6.8359,16.113,1.7578
0,1,27,22.175,-3.6133,18.75,-5.3711,19.629,4.7852
0,1,27,22.18,-5.4688,25.488,-5.2734,20.898,5.957
0,1,27,22.185,-5.8594,35.059,-4.7852,22.168,7.9102
0,1,27,22.19,-5.8594,36.523,-4.4922,23.438,10.059
0,1,27,22.195,-4.2969,35.059,-3.7109,19.922,10.645
0,1,27,22.2,-4.9805,26.172,-4.4922,17.285,10.742
0,1,27,22.205,-4.6875,17.188,-4.9805,14.355,11.523
0,1,27,22.21,-3.8086,9.1797,-9.8633,10.352,9.7656
0,1,27,22.215,-2.4414,5.7617,-12.598,6.1523,6.4453
0,1,27,22.22,-4.2969,3.8086,-15.137,2.1484,3.3203
0,1,27,22.225,-6.9336,4.0039,-11.719,0.19531,2.3437
0,1,27,22.23,-8.3984,3.418,-7.3242,-1.5625,1.4648
0,1,27,22.235,-11.523,3.3203,-3.2227,-2.9297,2.3437
0,1,27,22.24,-11.523,4.9805,0.78125,-4.9805,6.8359
0,1,27,22.245,-12.109,6.25,2.9297,-3.3203,12.305
0,1,27,22.25,-14.16,11.328,5.3711,-0.097656,17.676
0,1,27,22.255,-15.137,14.355,10.059,4.1992,23.438
0,1,27,22.26,-15.137,14.746,12.207,4.3945,23.047
0,1,27,22.265,-17.773,12.891,11.816,2.1484,17.773
0,1,27,22.27,-17.188,8.2031,12.012,-1.1719,14.844
0,1,27,22.275,-17.285,3.6133,8.3008,-3.6133,11.035
0,1,27,22.28,-16.699,-1.1719,4.8828,-8.0078,7.5195
0,1,27,22.285,-13.867,-4.5898,-1.0742,-11.133,4.4922
0,1,27,22.29,-13.086,-12.207,-5.6641,-16.797,-2.4414
0,1,27,22.295,-13.086,-15.332,-12.207,-20.117,-8.4961
0,1,27,22.3,-10.938,-13.184,-15.234,-17.969,-10.547
0,1,27,22.305,-13.281,-12.207,-19.824,-14.258,-12.5
0,1,27,22.31,-12.402,-6.6406,-19.336,-5.957,-10.938
0,1,27,22.315,-12.402,1.7578,-17.48,1.4648,-7.3242
0,1,27,22.32,-12.305,10.254,-11.328,5.6641,-3.0273
0,1,27,22.325,-10.84,20.02,-1.5625,10.547,3.418
0,1,27,22.33,-11.133,20.898,3.6133,8.1055,3.9062
0,1,27,22.335,-12.109,16.699,7.2266,1.1719,-0.97656
0,1,27,22.34,-12.695,5.6641,6.4453,-3.5156,-6.3477
0,1,27,22.345,-15.137,-7.1289,3.0273,-11.914,-17.578
0,1,27,22.35,-16.699,-13.574,-2.5391,-14.453,-24.316
0,1,27,22.355,-14.648,-14.355,-7.2266,-13.281,-26.66
0,1,27,22.36,-12.988,-11.523,-12.012,-9.1797,-27.344
0,1,27,22.365,-8.2031,-5.6641,-13.965,-1.0742,-22.852
0,1,27,22.37,-7.3242,-0.97656,-17.969,2.2461,-19.824
0,1,27,22.375,-4.5898,4.2969,-16.504,6.543,-14.941
0,1,27,22.38,-5.4688,1.6602,-19.434,3.125,-11.914
0,1,27,22.385,-9.7656,0.19531,-19.043,1.0742,-7.0313
0,1,27,22.39,-12.207,1.0742,-14.355,-0.19531,0.097656
0,1,27,22.395,-16.699,3.0273,-10.352,2.4414,5.6641
0,1,27,22.4,-19.434,5.7617,-6.25,8.6914,9.7656
0,1,27,22.405,-17.773,9.4727,-2.5391,10.645,7.6172
0,1,27,22.41,-16.992,8.4961,-1.3672,8.0078,2.6367
0,1,27,22.415,-16.211,3.8086,-0.39063,1.3672,-3.2227
0,1,27,22.42,-16.504,-2.4414,0.78125,-12.012,-10.645
0,1,27,22.425,-16.797,-9.9609,1.3672,-21.191,-14.355
0,1,27,22.43,-16.309,-19.141,-0.68359,-29.98,-16.992
0,1,27,22.435,-18.555,-25.195,-5.1758,-32.715,-21.484
0,1,27,22.44,-18.555,-26.953,-8.8867,-33.203,-23.242
0,1,27,22.445,-20.215,-25.879,-13.379,-28.906,-22.559
0,1,27,22.45,-19.824,-23.34,-17.188,-25,-23.926
0,1,27,22.455,-18.555,-14.746,-21.094,-15.82,-22.461
0,1,27,22.46,-14.746,-2.3438,-20.703,-5.2734,-15.723
0,1,27,22.465,-14.16,6.4453,-21.777,0.68359,-11.23
0,1,27,22.47,-12.598,13.477,-18.262,6.25,-4.5898
0,1,27,22.475,-16.016,13.281,-17.285,5.0781,-3.125
0,1,27,22.48,-17.188,8.0078,-13.281,2.3437,-2.9297
0,1,27,22.485,-18.066,-0.78125,-13.672,-0.87891,-7.4219
0,1,27,22.49,-18.457,-8.3984,-14.258,-2.7344,-9.5703
0,1,27,22.495,-16.797,-14.844,-14.551,-6.9336,-14.258
0,1,27,22.5,-15.234,-19.727,-15.82,-12.305,-20.312
0,1,27,22.505,-14.355,-16.602,-16.504,-16.016,-24.023
0,1,27,22.51,-10.938,-11.133,-11.816,-16.797,-24.512
0,1,27,22.515,-10.742,-6.543,-10.449,-16.895,-23.145
0,1,27,22.52,-12.012,-3.7109,-5.6641,-15.625,-16.602
0,1,27,22.525,-14.941,-2.1484,-0.48828,-12.598,-11.133
0,1,27,22.53,-17.969,1.5625,3.418,-8.8867,-5.0781
0,1,27,22.535,-20.215,5.8594,4.5898,-1.1719,1.6602
0,1,27,22.54,-23.047,9.5703,1.5625,5.1758,6.25
0,1,27,22.545,-23.34,9.668,-4.7852,8.4961,5.2734
0,1,27,22.55,-21.68,6.6406,-9.1797,4.8828,4.8828
0,1,27,22.555,-18.652,-1.1719,-14.258,-5.0781,-3.6133
0,1,27,22.56,-17.578,-11.914,-17.188,-18.75,-12.207
0,1,27,22.565,-16.309,-17.773,-18.164,-28.223,-16.406
0,1,27,22.57,-17.48,-28.223,-20.898,-37.598,-21.582
0,1,27,22.575,-18.75,-34.766,-20.703,-42.188,-23.633
0,1,27,22.58,-22.656,-43.164,-21.68,-45.703,-25.781
0,1,27,22.585,-25.977,-44.238,-18.164,-43.848,-23.535
0,1,27,22.59,-27.148,-39.355,-13.379,-37.695,-19.238
0,1,27,22.595,-29.98,-31.836,-7.3242,-31.738,-12.891
0,1,27,22.6,-32.227,-19.336,1.0742,-25,-4.9805
0,1,27,22.605,-32.422,-11.914,5.5664,-20.215,3.2227
0,1,27,22.61,-36.816,-11.523,8.1055,-21.777,7.3242
0,1,27,22.615,-38.574,-13.184,9.1797,-23.926,11.426
0,1,27,22.62,-37.5,-22.559,2.832,-31.641,5.5664
0,1,27,22.625,-36.914,-30.957,-4.8828,-37.402,-1.0742
0,1,27,22.63,-34.18,-38.965,-11.719,-41.699,-8.8867
0,1,27,22.635,-31.738,-42.676,-18.262,-44.629,-15.234
0,1,27,22.64,-29.59,-43.164,-20.117,-45.508,-19.531
0,1,27,22.645,-29.004,-39.941,-22.656,-44.336,-24.512
0,1,27,22.65,-27.344,-33.008,-20.703,-42.285,-23.34
0,1,27,22.655,-28.223,-26.074,-18.066,-37.305,-21.191
0,1,27,22.66,-27.344,-15.723,-11.816,-31.348,-17.578
0,1,27,22.665,-28.027,-3.7109,-4.9805,-25.293,-11.914
0,1,27,22.67,-29.883,6.9336,2.5391,-17.48,-3.125
0,1,27,22.675,-31.152,13.672,7.9102,-8.6914,2.9297
0,1,27,22.68,-30.566,15.332,12.402,-4.2969,10.059
0,1,27,22.685,-29.688,14.062,16.992,-0.87891,12.305
0,1,27,22.69,-32.227,7.3242,17.871,-6.3477,9.5703
0,1,27,22.695,-31.738,0.68359,16.992,-12.305,9.1797
0,1,27,22.7,-31.445,-3.125,16.797,-15.82,9.4727
0,1,27,22.705,-31.055,-5.5664,11.523,-16.699,9.668
0,1,27,22.71,-28.516,-5.0781,8.1055,-15.234,9.5703
0,1,27,22.715,-29.004,-4.7852,3.3203,-14.16,4.5898
0,1,27,22.72,-29.199,-0.48828,-0.58594,-8.7891,6.543
0,1,27,22.725,-28.223,-2.9297,-2.4414,-7.6172,3.0273
0,1,27,22.73,-28.711,-2.832,-4.3945,-5.8594,3.3203
0,1,27,22.735,-26.465,3.6133,-4.1992,-1.6653e-14,5.8594
0,1,27,22.74,-26.367,14.258,0.39062,9.4727,11.035
0,1,27,22.745,-27.93,22.07,0.87891,16.309,15.43
0,1,27,22.75,-28.809,27.246,5.1758,20.801,19.434
0,1,27,22.755,-30.664,27.93,6.8359,22.656,21.777
0,1,27,22.76,-32.227,20.215,2.6367,17.676,16.309
0,1,27,22.765,-31.738,12.598,4.1016,14.062,11.914
0,1,27,22.77,-30.957,4.1992,3.6133,6.6406,7.6172
0,1,27,22.775,-29.785,-4.1992,2.1484,0.58594,3.418
0,1,27,22.78,-28.906,-10.449,1.6602,-5.3711,0.97656
0,1,27,22.785,-28.809,-12.012,-0.78125,-7.9102,-0.48828
0,1,27,22.79,-29.297,-8.9844,-0.97656,-5.1758,0.48828
0,1,27,22.795,-29.297,-4.1016,-0.48828,-1.3672,0.29297
0,1,27,22.8,-28.809,5.1758,5.3711,1.7578,3.7109
0,1,27,22.805,-30.078,11.23,9.2773,3.9062,8.2031
0,1,27,22.81,-32.227,18.555,11.426,7.7148,13.965
0,1,27,22.815,-33.301,28.809,18.164,15.43,24.609
0,1,27,22.82,-34.277,32.422,24.805,18.457,31.445
0,1,27,22.825,-37.988,28.32,27.441,16.504,32.324
0,1,27,22.83,-35.547,24.219,31.25,14.941,33.301
0,1,27,22.835,-35.547,11.914,28.516,2.4414,24.414
0,1,27,22.84,-33.887,4.8828,25.879,-0.29297,18.652
0,1,27,22.845,-31.836,2.9297,21.582,-1.0742,12.793
0,1,27,22.85,-31.055,-2.7344,18.359,-5.2734,4.7852
0,1,27,22.855,-30.762,-7.0313,16.113,-6.25,-0.29297
0,1,27,22.86,-29.004,-13.184,12.793,-6.0547,-5.2734
0,1,27,22.865,-29.492,-15.332,10.645,-8.0078,-5.957
0,1,27,22.87,-28.418,-10.938,12.305,-4.8828,-2.6367
0,1,27,22.875,-29.688,-7.7148,12.793,-5.2734,-0.78125
0,1,27,22.88,-33.789,-2.4414,17.09,-4.9805,6.9336
0,1,27,22.885,-34.668,2.3437,24.414,-2.4414,15.332
0,1,27,22.89,-36.719,6.4453,31.348,-0.58594,22.754
0,1,27,22.895,-37.5,12.109,36.621,4.6875,28.906
0,1,27,22.9,-36.816,11.621,36.23,3.2227,29.883
0,1,27,22.905,-35.938,7.2266,33.594,-0.97656,26.465
0,1,27,22.91,-34.375,4.0039,29.004,-2.9297,22.363
0,1,27,22.915,-30.078,0.58594,26.562,-5.0781,18.164
0,1,27,22.92,-28.125,1.0742,23.828,-5.5664,12.207
0,1,27,22.925,-24.902,1.8555,21.973,-2.1484,6.7383
0,1,27,22.93,-24.512,-1.6653e-14,16.406,-2.5391,-0.39063
0,1,27,22.935,-24.512,-2.3438,13.965,-3.125,-1.8555
0,1,27,22.94,-23.242,-2.1484,15.039,-2.832,-1.6602
0,1,27,22.945,-24.316,0.78125,17.48,-2.832,1.2695
0,1,27,22.95,-25.977,3.9062,20.898,-1.1719,6.7383
0,1,27,22.955,-29.102,5.957,24.121,2.3437,13.77
0,1,27,22.96,-31.738,8.5937,27.734,2.7344,19.922
0,1,27,22.965,-29.98,8.7891,31.445,3.8086,23.73
0,1,27,22.97,-28.516,6.1523,30.859,1.9531,23.145
0,1,27,22.975,-25.684,3.418,26.367,0.19531,21.094
0,1,27,22.98,-23.145,-3.0273,20.996,-3.418,14.062
0,1,27,22.985,-26.367,-8.0078,10.645,-6.6406,8.0078
0,1,27,22.99,-25.391,-8.9844,5.2734,-7.4219,4.2969
0,1,27,22.995,-22.949,-10.352,2.0508,-10.059,0.87891
0,1,27,23,-22.656,-14.648,-2.832,-12.988,-2.6367
0,1,27,23.005,-19.434,-17.969,-4.9805,-14.062,-6.25
0,1,27,23.01,-20.508,-20.703,-7.0313,-17.383,-12.402
0,1,27,23.015,-23.047,-18.945,-8.3984,-14.648,-15.43
0,1,27,23.02,-25.684,-14.746,-6.0547,-11.816,-16.406
0,1,27,23.025,-27.93,-9.2773,-0.68359,-9.1797,-12.207
0,1,27,23.03,-28.32,-3.8086,5.8594,-5.7617,-7.6172
0,1,27,23.035,-28.906,1.3672,11.914,-3.3203,-4.1992
0,1,27,23.04,-30.273,4.1992,11.035,-1.7578,-1.3672
0,1,27,23.045,-27.246,8.0078,11.914,2.832,2.7344
0,1,27,23.05,-27.832,3.0273,7.3242,2.1484,1.4648
0,1,27,23.055,-26.855,1.5625,7.5195,3.0273,4.2969
0,1,27,23.06,-25.977,-2.5391,3.6133,3.125,3.0273
0,1,27,23.065,-25.488,-5.1758,0.48828,2.0508,-0.58594
0,1,27,23.07,-22.852,-7.6172,-3.0273,-0.87891,-4.8828
0,1,27,23.075,-21.777,-12.695,-7.3242,-4.4922,-9.8633
0,1,27,23.08,-20.898,-17.676,-10.156,-8.8867,-13.281
0,1,27,23.085,-18.652,-18.555,-12.109,-10.742,-15.039
0,1,27,23.09,-18.848,-18.75,-13.184,-14.453,-17.773
0,1,27,23.095,-16.895,-13.77,-13.086,-14.258,-20.215
0,1,27,23.1,-17.383,-8.2031,-14.746,-12.402,-22.363
0,1,27,23.105,-18.164,-3.8086,-14.062,-10.254,-22.363
0,1,27,23.11,-16.797,-1.6602,-13.379,-4.8828,-18.457
0,1,27,23.115,-13.867,3.8086,-6.4453,0.29297,-12.207
0,1,27,23.12,-13.672,1.3672,-5.7617,-1.7578,-10.547
0,1,27,23.125,-13.965,-2.9297,-2.3438,-3.418,-9.5703
0,1,27,23.13,-14.941,-6.8359,-0.19531,-7.0313,-9.7656
0,1,27,23.135,-16.211,-10.156,3.125,-10.059,-9.375
0,1,27,23.14,-12.5,-10.938,3.7109,-7.9102,-8.3984
0,1,27,23.145,-11.914,-8.8867,4.7852,-4.1992,-7.9102
0,1,27,23.15,-12.207,-5.957,2.6367,2.0508,-6.4453
0,1,27,23.155,-12.891,-3.9063,-0.87891,8.0078,-6.4453
0,1,27,23.16,-11.328,0.68359,-3.6133,12.012,-7.7148
0,1,27,23.165,-12.109,4.4922,0.19531,13.965,-6.4453
0,1,27,23.17,-11.914,5.3711,-2.1484,9.5703,-7.5195
0,1,27,23.175,-10.352,7.3242,-0.097656,5.957,-5.6641
0,1,27,23.18,-12.793,5.2734,0.97656,3.2227,-6.7383
0,1,27,23.185,-14.746,8.0078,1.2695,4.7852,-4.8828
0,1,27,23.19,-15.625,10.059,1.8555,8.3008,-3.3203
0,1,27,23.195,-17.969,8.5937,1.5625,10.645,-4.5898
0,1,27,23.2,-17.48,6.9336,0.097656,10.938,-4.5898
0,1,27,23.205,-14.258,3.125,-2.7344,7.3242,-8.9844
0,1,27,23.21,-12.793,-3.125,-10.449,2.4414,-14.551
0,1,27,23.215,-10.449,-8.3984,-15.527,0.48828,-18.652
0,1,27,23.22,-9.5703,-10.449,-16.504,-1.7578,-20.508
0,1,27,23.225,-8.3984,-11.719,-15.625,-4.2969,-22.07
0,1,27,23.23,-8.9844,-11.523,-11.328,-7.3242,-24.219
0,1,27,23.235,-10.059,-9.9609,-8.2031,-10.84,-27.344
0,1,27,23.24,-11.816,-6.9336,-3.7109,-12.207,-27.148
0,1,27,23.245,-10.547,-2.4414,-0.68359,-10.84,-25.391
0,1,27,23.25,-11.035,-0.68359,0.68359,-11.133,-22.949
0,1,27,23.255,-10.547,3.2227,5.6641,-7.6172,-18.262
0,1,27,23.26,-8.1055,4.9805,7.7148,-7.6172,-14.16
0,1,27,23.265,-6.6406,2.7344,8.8867,-6.7383,-12.207
0,1,27,23.27,-7.4219,-1.6653e-14,6.9336,-6.3477,-12.598
0,1,27,23.275,-5.8594,-2.3438,3.125,-4.5898,-14.648
0,1,27,23.28,-6.6406,-5.4688,-0.48828,-5.2734,-18.262
0,1,27,23.285,-6.4453,-5.5664,-3.5156,-1.6653e-14,-18.848
0,1,27,23.29,-6.4453,-5.5664,-7.0313,2.3437,-20.996
0,1,27,23.295,-7.5195,-5.5664,-10.938,3.6133,-18.848
0,1,27,23.3,-7.4219,-7.7148,-15.332,0.97656,-19.727
0,1,27,23.305,-9.8633,-10.645,-19.824,-2.5391,-20.02
0,1,27,23.31,-8.0078,-9.2773,-17.48,-4.1992,-15.234
0,1,27,23.315,-8.3008,-7.9102,-18.066,-3.6133,-12.109
0,1,27,23.32,-10.059,-5.8594,-18.457,0.19531,-8.9844
0,1,27,23.325,-11.719,-3.125,-17.188,4.2969,-5.5664
0,1,27,23.33,-13.184,-2.7344,-15.723,5.6641,-3.125
0,1,27,23.335,-14.062,-3.8086,-13.965,6.0547,-1.8555
0,1,27,23.34,-12.305,-3.6133,-11.328,4.4922,-1.1719
0,1,27,23.345,-13.184,-5.7617,-8.8867,2.5391,-2.0508
0,1,27,23.35,-10.547,-5.6641,-7.2266,4.1016,-2.0508
0,1,27,23.355,-10.84,-8.9844,-6.7383,-0.58594,-5.4688
0,1,27,23.36,-11.426,-11.523,-5.8594,-1.5625,-7.1289
0,1,27,23.365,-10.938,-13.086,-2.9297,-3.0273,-5.7617
0,1,27,23.37,-11.523,-14.453,-2.0508,-4.6875,-5.957
0,1,27,23.375,-12.402,-15.43,-2.4414,-4.9805,-7.1289
0,1,27,23.38,-10.645,-14.355,-0.39063,-2.9297,-3.6133
0,1,27,23.385,-11.719,-13.867,-4.0039,-5.2734,-5.5664
0,1,27,23.39,-10.84,-10.156,1.4648,-2.6367,0.29297
0,1,27,23.395,-12.109,-9.9609,1.7578,-3.6133,3.0273
0,1,27,23.4,-14.355,-9.7656,5.2734,-3.418,7.2266
0,1,27,23.405,-14.355,-7.7148,7.8125,-4.1992,8.5937
0,1,27,23.41,-15.137,-7.5195,8.2031,-6.543,7.9102
0,1,27,23.415,-12.695,-7.1289,10.156,-6.1523,7.5195
0,1,27,23.42,-12.109,-9.7656,9.375,-8.5938,6.1523
0,1,27,23.425,-11.328,-10.254,7.6172,-8.1055,4.6875
0,1,27,23.43,-9.668,-10.547,8.1055,-6.3477,3.7109
0,1,27,23.435,-9.5703,-14.355,6.1523,-9.2773,-3.7109
0,1,27,23.44,-8.7891,-14.16,4.1016,-11.914,-9.5703
0,1,27,23.445,-6.7383,-16.504,1.5625,-13.184,-13.77
0,1,27,23.45,-8.8867,-19.824,-0.19531,-16.016,-18.945
0,1,27,23.455,-8.0078,-18.848,-1.3672,-15.039,-20.312
0,1,27,23.46,-7.5195,-16.992,-0.68359,-13.574,-19.824
0,1,27,23.465,-8.6914,-19.629,-2.7344,-14.551,-21.484
0,1,27,23.47,-8.4961,-17.48,-2.7344,-12.988,-20.117
0,1,27,23.475,-11.133,-17.383,-2.5391,-11.426,-17.383
0,1,27,23.48,-14.355,-17.871,0.29297,-9.5703,-11.719
